severity,cvss3_score,cve,Title,external_references,Version,Name,condition,published,updated,Architecture
High,7.5,CVE-2022-2795,CVE-2022-2795 affects bind9-dnsutils,"[""https://kb.isc.org/docs/cve-2022-2795"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2795"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2795"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3080"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38177"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38178""]",1:9.16.27-1~deb11u1,bind9-dnsutils,Package less than 1:9.16.33-1~deb11u1,9/21/2022,11/3/2022,amd64
High,7.5,CVE-2022-38177,CVE-2022-38177 affects bind9-dnsutils,"[""https://kb.isc.org/docs/cve-2022-38177"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://security.netapp.com/advisory/ntap-20221228-0010/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38177"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38177""]",1:9.16.27-1~deb11u1,bind9-dnsutils,Package less than 1:9.16.33-1~deb11u1,9/21/2022,2/28/2023,amd64
High,7.5,CVE-2022-38178,CVE-2022-38178 affects bind9-dnsutils,"[""https://kb.isc.org/docs/cve-2022-38178"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://security.netapp.com/advisory/ntap-20221228-0009/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38178"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38178""]",1:9.16.27-1~deb11u1,bind9-dnsutils,Package less than 1:9.16.33-1~deb11u1,9/21/2022,3/1/2023,amd64
High,7.5,CVE-2022-3924,CVE-2022-3924 affects bind9-host,"[""https://kb.isc.org/docs/cve-2022-3924"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3924"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3924""]",1:9.16.27-1~deb11u1,bind9-host,Package less than 1:9.16.37-1~deb11u1,1/26/2023,2/6/2023,amd64
High,7.5,CVE-2022-3736,CVE-2022-3736 affects bind9-host,"[""https://kb.isc.org/docs/cve-2022-3736"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3736"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3736""]",1:9.16.27-1~deb11u1,bind9-host,Package less than 1:9.16.37-1~deb11u1,1/26/2023,2/3/2023,amd64
High,7.5,CVE-2022-3080,CVE-2022-3080 affects bind9-host,"[""https://kb.isc.org/docs/cve-2022-3080"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://security.gentoo.org/glsa/202210-25"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3080"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3080""]",1:9.16.27-1~deb11u1,bind9-host,Package less than 1:9.16.33-1~deb11u1,9/21/2022,12/3/2022,amd64
High,7.5,CVE-2022-3094,CVE-2022-3094 affects bind9-host,"[""https://kb.isc.org/docs/cve-2022-3094"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3094"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3094"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3736"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3924""]",1:9.16.27-1~deb11u1,bind9-host,Package less than 1:9.16.37-1~deb11u1,1/26/2023,2/3/2023,amd64
High,7.5,CVE-2022-2795,CVE-2022-2795 affects bind9-host,"[""https://kb.isc.org/docs/cve-2022-2795"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2795"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2795"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3080"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38177"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38178""]",1:9.16.27-1~deb11u1,bind9-host,Package less than 1:9.16.33-1~deb11u1,9/21/2022,11/3/2022,amd64
High,7.5,CVE-2022-38177,CVE-2022-38177 affects bind9-host,"[""https://kb.isc.org/docs/cve-2022-38177"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://security.netapp.com/advisory/ntap-20221228-0010/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38177"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38177""]",1:9.16.27-1~deb11u1,bind9-host,Package less than 1:9.16.33-1~deb11u1,9/21/2022,2/28/2023,amd64
High,7.5,CVE-2022-38178,CVE-2022-38178 affects bind9-host,"[""https://kb.isc.org/docs/cve-2022-38178"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://security.netapp.com/advisory/ntap-20221228-0009/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38178"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38178""]",1:9.16.27-1~deb11u1,bind9-host,Package less than 1:9.16.33-1~deb11u1,9/21/2022,3/1/2023,amd64
High,7.5,CVE-2022-3924,CVE-2022-3924 affects bind9-libs,"[""https://kb.isc.org/docs/cve-2022-3924"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3924"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3924""]",1:9.16.27-1~deb11u1,bind9-libs,Package less than 1:9.16.37-1~deb11u1,1/26/2023,2/6/2023,amd64
High,7.5,CVE-2022-3736,CVE-2022-3736 affects bind9-libs,"[""https://kb.isc.org/docs/cve-2022-3736"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3736"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3736""]",1:9.16.27-1~deb11u1,bind9-libs,Package less than 1:9.16.37-1~deb11u1,1/26/2023,2/3/2023,amd64
High,7.5,CVE-2022-3080,CVE-2022-3080 affects bind9-libs,"[""https://kb.isc.org/docs/cve-2022-3080"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://security.gentoo.org/glsa/202210-25"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3080"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3080""]",1:9.16.27-1~deb11u1,bind9-libs,Package less than 1:9.16.33-1~deb11u1,9/21/2022,12/3/2022,amd64
High,7.5,CVE-2022-3094,CVE-2022-3094 affects bind9-libs,"[""https://kb.isc.org/docs/cve-2022-3094"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3094"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3094"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3736"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3924""]",1:9.16.27-1~deb11u1,bind9-libs,Package less than 1:9.16.37-1~deb11u1,1/26/2023,2/3/2023,amd64
High,7.5,CVE-2022-2795,CVE-2022-2795 affects bind9-libs,"[""https://kb.isc.org/docs/cve-2022-2795"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2795"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2795"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3080"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38177"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38178""]",1:9.16.27-1~deb11u1,bind9-libs,Package less than 1:9.16.33-1~deb11u1,9/21/2022,11/3/2022,amd64
High,7.5,CVE-2022-38177,CVE-2022-38177 affects bind9-libs,"[""https://kb.isc.org/docs/cve-2022-38177"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://security.netapp.com/advisory/ntap-20221228-0010/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38177"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38177""]",1:9.16.27-1~deb11u1,bind9-libs,Package less than 1:9.16.33-1~deb11u1,9/21/2022,2/28/2023,amd64
High,7.5,CVE-2022-38178,CVE-2022-38178 affects bind9-libs,"[""https://kb.isc.org/docs/cve-2022-38178"",""http://www.openwall.com/lists/oss-security/2022/09/21/3"",""https://www.debian.org/security/2022/dsa-5235"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CV4GQWBPF7Y52J2FA24U6UMHQAOXZEF7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRHB6J4Z7BKH4HPEKG5D35QGRD6ANNMT/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YZJQNUASODNVAWZV6STKG5SD6XIJ446S/"",""https://lists.debian.org/debian-lts-announce/2022/10/msg00007.html"",""https://security.gentoo.org/glsa/202210-25"",""https://security.netapp.com/advisory/ntap-20221228-0009/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38178"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38178""]",1:9.16.27-1~deb11u1,bind9-libs,Package less than 1:9.16.33-1~deb11u1,9/21/2022,3/1/2023,amd64
High,7.2,CVE-2021-42380,CVE-2021-42380 affects busybox,"[""https://jfrog.com/blog/unboxing-busybox-14-new-vulnerabilities-uncovered-by-claroty-and-jfrog/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6T2TURBYYJGBMQTTN2DSOAIQGP7WCPGV/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UQXGOGWBIYWOIVXJVRKHZR34UMEHQBXS/"",""https://security.netapp.com/advisory/ntap-20211223-0002/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42380"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42380""]",1:1.30.1-6,busybox,Package unfixed,11/15/2021,1/4/2022,amd64
High,7.2,CVE-2021-42381,CVE-2021-42381 affects busybox,"[""https://jfrog.com/blog/unboxing-busybox-14-new-vulnerabilities-uncovered-by-claroty-and-jfrog/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6T2TURBYYJGBMQTTN2DSOAIQGP7WCPGV/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UQXGOGWBIYWOIVXJVRKHZR34UMEHQBXS/"",""https://security.netapp.com/advisory/ntap-20211223-0002/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42381"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42381""]",1:1.30.1-6,busybox,Package unfixed,11/15/2021,1/4/2022,amd64
High,7.2,CVE-2021-42382,CVE-2021-42382 affects busybox,"[""https://jfrog.com/blog/unboxing-busybox-14-new-vulnerabilities-uncovered-by-claroty-and-jfrog/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6T2TURBYYJGBMQTTN2DSOAIQGP7WCPGV/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UQXGOGWBIYWOIVXJVRKHZR34UMEHQBXS/"",""https://security.netapp.com/advisory/ntap-20211223-0002/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42382"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42382""]",1:1.30.1-6,busybox,Package unfixed,11/15/2021,1/4/2022,amd64
High,7.2,CVE-2021-42384,CVE-2021-42384 affects busybox,"[""https://jfrog.com/blog/unboxing-busybox-14-new-vulnerabilities-uncovered-by-claroty-and-jfrog/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6T2TURBYYJGBMQTTN2DSOAIQGP7WCPGV/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UQXGOGWBIYWOIVXJVRKHZR34UMEHQBXS/"",""https://security.netapp.com/advisory/ntap-20211223-0002/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42384"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42384""]",1:1.30.1-6,busybox,Package unfixed,11/15/2021,1/4/2022,amd64
High,7.2,CVE-2021-42385,CVE-2021-42385 affects busybox,"[""https://jfrog.com/blog/unboxing-busybox-14-new-vulnerabilities-uncovered-by-claroty-and-jfrog/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6T2TURBYYJGBMQTTN2DSOAIQGP7WCPGV/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UQXGOGWBIYWOIVXJVRKHZR34UMEHQBXS/"",""https://security.netapp.com/advisory/ntap-20211223-0002/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42385"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42385""]",1:1.30.1-6,busybox,Package unfixed,11/15/2021,1/4/2022,amd64
High,7.2,CVE-2021-42386,CVE-2021-42386 affects busybox,"[""https://jfrog.com/blog/unboxing-busybox-14-new-vulnerabilities-uncovered-by-claroty-and-jfrog/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6T2TURBYYJGBMQTTN2DSOAIQGP7WCPGV/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UQXGOGWBIYWOIVXJVRKHZR34UMEHQBXS/"",""https://security.netapp.com/advisory/ntap-20211223-0002/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42386"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42386""]",1:1.30.1-6,busybox,Package unfixed,11/15/2021,1/4/2022,amd64
High,8.8,CVE-2022-28391,CVE-2022-28391 affects busybox,"[""https://git.alpinelinux.org/aports/plain/main/busybox/0002-nslookup-sanitize-all-printed-strings-with-printable.patch"",""https://gitlab.alpinelinux.org/alpine/aports/-/issues/13661"",""https://git.alpinelinux.org/aports/plain/main/busybox/0001-libbb-sockaddr2str-ensure-only-printable-characters-.patch"",""https://nvd.nist.gov/vuln/detail/CVE-2022-28391"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-28391""]",1:1.30.1-6,busybox,Package unfixed,4/3/2022,8/11/2022,amd64
High,7.2,CVE-2021-42378,CVE-2021-42378 affects busybox,"[""https://jfrog.com/blog/unboxing-busybox-14-new-vulnerabilities-uncovered-by-claroty-and-jfrog/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6T2TURBYYJGBMQTTN2DSOAIQGP7WCPGV/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UQXGOGWBIYWOIVXJVRKHZR34UMEHQBXS/"",""https://security.netapp.com/advisory/ntap-20211223-0002/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42378"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42378""]",1:1.30.1-6,busybox,Package unfixed,11/15/2021,1/4/2022,amd64
High,7.2,CVE-2021-42379,CVE-2021-42379 affects busybox,"[""https://jfrog.com/blog/unboxing-busybox-14-new-vulnerabilities-uncovered-by-claroty-and-jfrog/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/6T2TURBYYJGBMQTTN2DSOAIQGP7WCPGV/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UQXGOGWBIYWOIVXJVRKHZR34UMEHQBXS/"",""https://security.netapp.com/advisory/ntap-20211223-0002/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-42379"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42379""]",1:1.30.1-6,busybox,Package unfixed,11/15/2021,1/4/2022,amd64
High,7.5,CVE-2021-32574,CVE-2021-32574 affects consul,"[""https://www.hashicorp.com/blog/category/consul"",""https://github.com/hashicorp/consul/releases/tag/v1.10.1"",""https://discuss.hashicorp.com/t/hcsec-2021-17-consul-s-envoy-tls-configuration-did-not-validate-destination-service-subject-alternative-names/26856"",""https://security.gentoo.org/glsa/202208-09"",""https://nvd.nist.gov/vuln/detail/CVE-2021-32574"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-32574""]",1.8.7+dfsg1-2,consul,Package unfixed,7/17/2021,10/25/2022,amd64
High,7.5,CVE-2022-29153,CVE-2022-29153 affects consul,"[""https://discuss.hashicorp.com"",""https://discuss.hashicorp.com/t/hcsec-2022-10-consul-s-http-health-check-may-allow-server-side-request-forgery/38393"",""https://security.netapp.com/advisory/ntap-20220602-0005/"",""https://security.gentoo.org/glsa/202208-09"",""https://discuss.hashicorp.com/t/hcsec-2022-10-consul-s-http-health-check-may-allow-server-side-request-forgery/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/RBODKZL7HQE5XXS3SA2VIDVL4LAA5RWH/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29153"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29153""]",1.8.7+dfsg1-2,consul,Package unfixed,4/19/2022,2/23/2023,amd64
High,7.1,CVE-2021-41803,CVE-2021-41803 affects consul,"[""https://www.hashicorp.com/blog/category/consul"",""https://discuss.hashicorp.com/t/hcsec-2022-19-consul-auto-config-jwt-authorization-missing-input-validation/44627"",""https://nvd.nist.gov/vuln/detail/CVE-2021-41803"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-41803""]",1.8.7+dfsg1-2,consul,Package unfixed,9/23/2022,9/24/2022,amd64
High,8.8,CVE-2021-37219,CVE-2021-37219 affects consul,"[""https://discuss.hashicorp.com/t/hcsec-2021-22-consul-raft-rpc-privilege-escalation/29024"",""https://www.hashicorp.com/blog/category/consul"",""https://security.gentoo.org/glsa/202207-01"",""https://nvd.nist.gov/vuln/detail/CVE-2021-37219"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-37219""]",1.8.7+dfsg1-2,consul,Package unfixed,9/7/2021,9/8/2022,amd64
